Date,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open
21-September-2017,1788.00,1788.70,1743.50,1750.85,1755.860434139121854958,20270,1886,35591291.00,8885,43.83,45.20,-37.15
20-September-2017,1817.15,1817.90,1780.00,1787.50,1796.002371371083644725,13916,1350,24993169.00,4043,29.05,37.90,-29.65
19-September-2017,1825.00,1831.95,1812.65,1816.35,1818.956207892204042348,10390,539,18898955.00,4349,41.86,19.30,-8.65
18-September-2017,1830.00,1847.55,1818.30,1824.10,1836.065885474242759230,9046,648,16609052.00,1592,17.60,29.25,-5.90
15-September-2017,1840.35,1843.75,1811.30,1820.85,1823.182616192491574574,12759,1034,23261987.00,3063,24.01,32.45,-19.50
14-September-2017,1858.00,1858.00,1826.05,1843.95,1840.057395266140682298,17998,785,33117353.00,6232,34.63,31.95,-14.05
13-September-2017,1845.45,1869.00,1835.00,1840.45,1852.591162777247621526,34581,1673,64064455.00,6040,17.47,34.00,-5.00
12-September-2017,1797.00,1856.85,1796.65,1847.85,1841.636528588218313779,48499,2347,89317530.00,9820,20.25,60.20,50.85
11-September-2017,1801.70,1809.25,1790.55,1796.35,1800.486195286195286195,5940,390,10694888.00,1400,23.57,18.70,-5.35
8-September-2017,1795.00,1803.15,1780.10,1792.75,1792.639630888780961631,10295,762,18455225.00,2769,26.90,23.05,-2.25
7-September-2017,1803.00,1814.70,1789.00,1791.85,1797.737780837349020589,15979,949,28726052.00,5428,33.97,25.70,-11.15
6-September-2017,1793.45,1814.50,1791.65,1802.20,1805.718278852568378919,14990,692,27067717.00,2559,17.07,22.85,8.75
5-September-2017,1758.00,1810.00,1758.00,1803.10,1789.910094796288826139,19832,1135,35497497.00,3658,18.44,52.00,45.10
4-September-2017,1811.00,1825.00,1768.00,1774.00,1796.059667673716012084,18536,1142,33291762.00,3026,16.32,57.00,-37.00
1-September-2017,1808.40,1824.00,1807.55,1816.20,1816.739920864078708159,9351,566,16988335.00,1649,17.63,16.45,7.80
31-August-2017,1795.00,1817.00,1794.30,1800.80,1802.824058535275558837,14897,1029,26856670.00,,,22.70,5.80
30-August-2017,1802.05,1828.05,1802.05,1811.30,1818.345057313608308023,10207,816,18559848.00,3422,33.53,26.00,9.25
29-August-2017,1800.00,1814.05,1787.35,1797.25,1799.003568441594647337,17935,1093,32265129.00,2821,15.73,26.70,-2.75
28-August-2017,1786.00,1828.95,1781.90,1816.40,1816.453832965956404604,20415,1241,37082905.00,4126,20.21,47.05,30.40
24-August-2017,1803.00,1803.00,1775.00,1780.45,1785.720308066477503040,12335,869,22026860.00,3569,28.93,28.00,-22.55
23-August-2017,1796.40,1805.95,1783.90,1802.55,1797.102481584781520417,13983,896,25128884.00,5127,36.67,22.05,6.15
22-August-2017,1796.00,1803.80,1771.60,1788.25,1789.008245276977265449,12492,749,22348291.00,2886,23.10,32.20,-7.75
21-August-2017,1800.00,1810.05,1785.00,1790.05,1799.522395508421709295,16030,1082,28846344.00,3210,20.02,25.05,-9.95
18-August-2017,1776.70,1802.50,1766.20,1789.75,1787.923480287434453291,15447,883,27618054.00,2247,14.55,36.30,13.05
17-August-2017,1814.00,1825.30,1770.20,1776.70,1793.187347020330685848,40038,1739,71795635.00,8214,20.52,55.10,-37.30
16-August-2017,1785.00,1815.90,1774.55,1810.05,1799.956331047019160651,94621,1493,170313668.00,78899,83.38,41.35,25.05
14-August-2017,1761.20,1793.00,1753.15,1782.55,1775.608317595215612212,25416,1314,45128861.00,8280,32.58,39.85,21.35
11-August-2017,1777.00,1793.00,1750.00,1759.90,1767.251113922658011991,18179,1079,32126858.00,2363,13.00,43.00,-17.10
10-August-2017,1820.00,1820.00,1771.05,1776.35,1784.924377324467485630,26619,1170,47512902.00,2967,11.15,48.95,-43.65
9-August-2017,1808.10,1826.00,1794.40,1813.05,1812.330136588201104330,20646,965,37417368.00,4847,23.48,31.60,4.95
8-August-2017,1816.10,1837.75,1795.80,1808.10,1813.505613737145013680,21198,1144,38442692.00,2466,11.63,41.95,-8.00
7-August-2017,1842.00,1842.00,1796.15,1816.00,1816.422125515345854328,17464,1137,31721996.00,2926,16.75,45.85,-26.00
4-August-2017,1800.00,1837.40,1797.00,1812.10,1818.912034125399907030,36571,1852,66519432.00,6257,17.11,40.40,12.10
3-August-2017,1775.00,1818.00,1757.85,1809.95,1795.056401429895405799,52871,2356,94906427.00,18226,34.47,60.15,34.95
2-August-2017,1731.20,1774.80,1713.20,1769.70,1756.262051887864055613,44018,2149,77307143.00,13677,31.07,61.60,38.50
1-August-2017,1733.20,1750.00,1730.00,1735.40,1739.711259135905264131,21618,1172,37609078.00,8129,37.60,20.00,2.20
