Date,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open
28-September-2017,113.30,117.70,112.70,116.90,115.510806158942279198,985364,3757,113820190.00,254841,25.86,5.00,3.60
27-September-2017,114.45,114.45,111.45,112.15,112.859275738567584061,799656,2083,90248597.00,343949,43.01,3.00,-2.30
26-September-2017,113.00,114.65,112.90,113.75,113.675236503607886671,1657480,2529,188414431.00,1175160,70.90,1.75,0.75
25-September-2017,114.95,114.95,109.70,112.90,112.049877608507340295,7357129,3476,824365404.00,6526261,88.71,5.25,-2.05
22-September-2017,117.00,117.00,113.75,114.30,115.136284163597596433,515900,2237,59398809.00,145762,28.25,3.25,-2.70
21-September-2017,120.00,120.15,116.00,117.35,117.634235683760429472,840287,2775,98846519.00,179865,21.41,4.15,-2.65
20-September-2017,118.50,120.10,118.20,119.30,119.557070137944433650,514700,2196,61536024.00,165334,32.12,1.90,0.80
19-September-2017,117.70,119.00,117.20,118.15,117.990311817811583828,395327,1672,46644756.00,118714,30.03,1.80,0.45
18-September-2017,117.00,119.25,117.00,118.50,118.612854282451101734,418522,2200,49642089.00,122624,29.30,2.25,1.50
15-September-2017,116.70,117.70,114.80,116.80,116.074116054813060395,531990,2019,61750269.00,79269,14.90,2.90,0.10
14-September-2017,118.00,119.15,116.85,117.40,117.827461906865652727,568147,2053,66943319.00,147267,25.92,2.30,-0.60
13-September-2017,118.10,119.05,117.00,117.60,118.389030662137572031,1278254,2871,151331252.00,166547,13.03,2.05,-0.50
12-September-2017,116.55,118.80,116.15,118.25,117.408069571752049281,1011330,4000,118738303.00,343814,34.00,2.65,1.70
11-September-2017,116.55,117.35,115.95,116.30,116.677090084821151256,853207,3673,99549710.00,268662,31.49,1.40,-0.25
8-September-2017,112.20,116.75,112.20,115.05,114.868685966010843640,4789351,6906,550146456.00,549147,11.47,4.55,2.85
7-September-2017,112.50,113.40,110.85,111.85,112.175008668086581801,565292,1967,63411635.00,129703,22.94,2.55,-0.65
6-September-2017,112.50,113.75,111.60,112.15,112.360123834460932920,653453,2354,73422060.00,146842,22.47,2.15,-0.35
5-September-2017,114.60,114.90,112.10,113.15,113.558304263350197633,628942,2607,71421587.00,134463,21.38,2.80,-1.45
4-September-2017,114.10,115.90,111.35,113.15,113.859139105289766307,1912731,7270,217781905.00,450579,23.56,4.55,-0.95
1-September-2017,107.50,113.00,107.40,112.85,111.422467297621433531,2190437,8723,244063895.00,532067,24.29,5.60,5.35
31-August-2017,107.50,107.75,106.20,107.05,107.066352071149280045,536562,1707,57447736.00,101128,18.85,1.55,-0.45
30-August-2017,105.55,108.20,105.55,107.30,107.292057727260220984,617871,2733,66292651.00,155647,25.19,2.65,1.75
29-August-2017,105.50,106.70,104.35,104.95,105.296038179862430504,485282,1872,51098272.00,105361,21.71,2.35,-0.55
28-August-2017,103.05,106.25,103.05,105.90,105.525625586846753383,761485,3265,80356181.00,383746,50.39,3.20,2.85
24-August-2017,103.45,103.50,102.20,102.90,102.963778632646551196,473367,1708,48739655.00,91750,19.38,1.30,-0.55
23-August-2017,101.00,103.10,101.00,102.75,101.965959467604612145,383249,1634,39078352.00,89295,23.30,2.10,1.75
22-August-2017,102.00,103.55,100.00,100.35,101.469018022764083103,764977,2804,77621465.00,179433,23.46,3.55,-1.65
21-August-2017,104.80,104.80,101.60,102.35,103.182842342035307749,733550,1996,75689774.00,119437,16.28,3.20,-2.45
18-August-2017,105.00,105.00,102.20,103.70,103.691491358033516997,559537,2078,58019226.00,86635,15.48,2.80,-1.30
17-August-2017,105.00,106.85,104.55,105.30,105.698606936900963465,798887,2460,84441243.00,143825,18.00,2.30,0.30
16-August-2017,105.10,106.00,102.05,104.55,103.673579671721488535,6434780,5932,667116677.00,4773586,74.18,3.95,-0.55
14-August-2017,105.30,106.70,104.45,104.80,105.032794225637167983,781662,2165,82100144.00,143421,18.35,2.25,-0.50
11-August-2017,101.00,105.45,98.80,102.60,102.770917778299788585,1400567,4780,143937556.00,214198,15.29,6.65,1.60
10-August-2017,108.80,108.80,101.25,103.30,105.523641262102835909,1305789,4010,137791610.00,223651,17.13,7.55,-5.50
9-August-2017,111.95,112.60,108.50,109.40,110.907004170482471455,1062467,2997,117835032.00,251142,23.64,4.10,-2.55
8-August-2017,110.00,114.25,110.00,112.05,112.852631234189567173,2961652,7050,334230221.00,995427,33.61,4.25,2.05
7-August-2017,109.05,111.50,109.00,111.25,110.906675520744117943,852338,2777,94529974.00,270435,31.73,2.50,2.20
4-August-2017,108.75,109.90,106.45,109.05,108.100799124085262688,1755422,4087,189762521.00,263672,15.02,3.45,0.30
3-August-2017,109.00,110.40,108.05,108.85,109.137598000932215811,1289401,3291,140722128.00,396755,30.77,2.35,-0.15
2-August-2017,111.00,111.00,108.40,109.10,109.433641367741241315,817874,3035,89502930.00,210311,25.71,2.60,-1.90
1-August-2017,110.00,112.00,108.80,111.00,110.461400070384050859,1747555,6661,193037372.00,343768,19.67,3.20,1.00
