Id,ABOTT_INDIA,ACC,AJANTA_PHARMA,AMBUJA_CEMENT,APPOLO_HOSPITAL_ENTERPRISE,ASHOK_LEYLAND,ASIAN_PAINTS,AUROBINDO_PHARMA,AVENUES_APARTMENT,AXIS_BANK,NCL,NESTLE_INDIA,NIIT,NTPC,RBL_BANK,RCOM,ROYAL_ORCHID_HOTELS,BAJAJ_AUTO,BOSCH,AIRTEL
44,12.7,26.6,21.55,1.8,21.6,-2.5,12.1,21.55,34.2,6.15,8.45,-240.5,1.05,2.7,9.55,2.25,3.8,-141.1,43.45,-8.8
45,62.7,-49.7,22.3,0.8,37.45,0.7,-13.7,9.3,-1.5,-3.4,8.75,-120.45,0.05,-1.65,4.1,-1.2,14.75,10.95,199.95,2.1
46,-49.65,3.3,31.3,2.55,17.65,0.55,7.25,13.7,-19.45,6,4.3,-18.55,-1.65,0.5,5.1,-1.55,1.75,30.9,69,2.35
47,56.4,14.3,34.6,4.1,-17.35,-3.1,20.35,25.6,-17.05,0.55,0.7,150.7,-0.95,1.55,-4.85,-0.65,12.35,-2.75,-420.55,-4.05
48,-95.1,2.15,-52.45,-0.75,5.55,-1.3,-29.85,-11.1,-30.05,-8,-8.4,60.4,-0.3,-2.25,-6.65,-1.05,-13.05,-31.4,-338.45,2.45
49,24.5,6.25,-21.8,0.4,-25.9,-0.7,0.55,-10.1,-93.25,-4,-1,-72.1,0.1,-0.05,-19.15,-0.1,-3.1,-23.15,-26.5,-5.2
50,-66.35,-19.5,8.8,-5.2,-0.8,0.9,-12,-10.25,-45.35,-14.1,-0.05,-22.8,-0.1,1.3,2.65,0.1,5,39.1,227.15,-14.65
51,-45.05,14.25,7.85,1.1,4.85,-4.15,7.9,6.6,23.3,2.95,0.25,-18.9,-3.85,-1.35,3.45,0.15,-1.25,35.45,135.1,5.1
52,99.7,17.65,-6.05,-0.15,13.85,-6.9,13.9,-14.4,-34.2,5.4,1.25,-136.2,0.25,-0.65,-2.25,-1,3.8,-91.35,-497.95,-1.7
53,101.9,29.9,36.75,3.6,30.75,14.1,6.95,12.25,68.9,4,8.5,208.9,5.4,2,9.85,1.95,11.05,57.6,91.15,1.75
54,43.1,25.35,30.15,5.35,3.75,6,2.75,17.2,78.3,6.8,4.55,6.4,3.65,1.1,3.9,1.2,8.45,41.65,223.75,4.6
55,-26.9,10.45,7.35,-5.65,9.1,-1.75,11.1,7.35,0.9,9.85,1.4,-57.55,2.15,2.15,0.95,-6,0.75,-10.9,226.45,8.8
56,-148.4,1.15,-12.05,3.2,13.35,-1.6,-10.75,0.45,-10.5,0.1,-6.65,-90.15,-4.6,0.55,-2,1.9,-5.1,19.55,141.85,4.05
57,-60.9,36.35,16.1,3.1,-18.75,4,-11.6,8.15,-61.4,2.8,3.35,26,1,1.6,3.4,1.05,-4.35,6.9,-109.1,2.1
58,-226.3,22.9,-5.7,-0.3,18.8,6.8,-8.85,-1.8,30.35,0.95,5.2,-66.85,6.15,-4.2,2.75,0.2,5.05,-18.25,402.95,4.2
59,-91.3,24.6,41.9,3.05,-16.35,-1.15,-74.9,-15.6,2.75,-5.55,0.2,-520.15,-2.55,0.6,0.95,0.25,-4.5,11.35,78.15,26.55
60,59.8,15,35.6,4.75,21.15,1.4,9.4,15.05,-9.15,0.95,4.3,105.55,2.75,2.05,-4.05,1.1,8.6,46.45,235.4,-9.65
61,-42,8.75,21.55,4.85,24.95,3.35,-18.5,9.3,15.35,-7.35,-12.5,24.95,0.8,1.05,3.55,0.1,3,17.5,117.45,-1.85
62,14.3,6.4,-3.35,5.05,7.25,-0.4,7.3,2.15,0.1,-6.3,4.75,-28.55,-2.3,-0.75,4.55,0.4,4.6,25.3,484.85,-2.75
63,26.3,4.6,43.3,1.9,19.15,-0.95,-18.65,-7.9,26,-14.65,3.1,14.75,4.15,0.55,-1.25,-0.2,-12.1,-26.55,-232.1,-1.4
64,9.2,8.55,68.1,3.5,-31.5,-0.55,12.25,6.7,3.2,12.1,4.85,16.95,-0.3,3.35,-1.85,-0.3,2.55,81.4,94.15,7.8
65,-171.45,22.1,74.95,5.2,14.8,-2.1,15.25,13.25,0.65,-8.95,5.4,103.9,2.65,-3.95,-1.8,1,4.7,-6.65,79.05,3.6
66,6.3,22.5,10,4.35,7.25,3,-21.6,8.65,-0.25,-5.4,6.85,182.35,1.25,1.6,12.75,-0.8,0.7,-17.25,-55.9,1.55
67,26.95,-23.1,0.8,-5.5,-16.1,-2.45,-15.7,-10.8,-9.4,20.85,3.55,-348.85,-1.75,-1.2,5.25,0.65,0.9,-11.2,183.5,-0.6
68,-82,-13.4,12.05,-1.75,7.6,0.75,-24.6,-1.95,-9.6,-44.35,1.3,4.05,-0.05,1.4,-16.45,0.9,-1.15,-50.7,44.65,-0.1
69,105.25,18.6,-8.2,2.8,7,1.2,5.4,-4.4,6.25,3.85,-8.6,-326.9,0.1,-0.45,1.1,0.9,-3.95,13.8,-91.15,10.95
70,20.25,0.35,21.25,1.4,22.2,-5.1,7.85,11.85,-4.05,6.85,-0.55,88.65,0.9,1.1,-9.3,0.25,3.25,-10.15,47.65,-13.7
71,-68.15,1.65,9.75,0.1,21.45,0.5,5.5,5.55,13.05,1.2,1.4,101.15,3.1,0.65,-9.15,2.1,-13.25,-35.7,47.85,-2.45
72,-6.55,-2.05,-20.7,-0.7,1.75,-4.1,-19.5,-22.8,-14.85,-0.6,1.3,240.95,-8.15,0.7,3.65,0.35,2,-0.45,-172.15,-2.9
73,24.95,8.7,16.1,0.9,-10.65,-4.2,7.7,-1.35,12.1,7.65,3.25,-11.9,-4.35,3.2,2.75,0.4,4.5,1.5,57.75,-5.8
74,19.45,-1.1,2.9,-2.45,-46.6,-1.95,4.45,-7.4,6.2,5.2,-2.15,-166.4,-1.7,0.85,0.5,0.25,4.75,7.55,-109.4,-10.15
75,114.15,11.45,-9,-0.35,9.95,-0.05,3.9,10.05,13.65,13.85,0.35,28.85,2.75,-1.15,3.25,0.05,-14.4,0.35,3.45,-3.5
76,151.15,-12.55,6.4,-3.05,10,1.85,2.75,4.05,-25.3,9.65,3,-271.25,0.2,-3.45,-2.45,0,-33.75,-23.2,120.65,-4.1
77,50,-33.6,-18.1,-4.15,-13.05,-1.45,-15.1,-3.75,-12.3,-0.3,0.25,-52.4,2.65,-2.65,-8.7,1.2,1.8,-50.4,60.5,0.6
78,-421.7,-12.95,18.05,-0.9,-4.85,-4.55,1.35,-9.75,1.2,6.4,0.25,-64.95,-2.45,-1.8,-2.55,-0.05,-1.15,-25.25,557.85,2.3
79,-294.95,10.1,-7.1,0.95,28.4,-0.05,-8.65,6.85,2.8,-8.8,3.85,-153.75,0.55,-0.85,4.9,0.6,2.3,-8.75,-265.1,4.45
80,-27.85,4.35,5.3,-2.25,-23.5,0.45,-0.2,-9.3,15.75,6.5,-1.2,29.85,1.45,-0.05,-2.9,0.4,7.1,11.6,-123.85,1
81,12.75,2.5,-3.05,1.8,-21.25,0.95,2.75,4.1,-50,-28.1,-2.65,-114.9,3.05,0.75,-5,0.55,-1.6,3.45,201.2,-4.8
82,-67.1,10.9,16,2.1,13.9,0.15,-14.25,7.75,-17.4,-17.2,6.65,-33.05,1.5,0,-2.2,0.55,-5.5,12.6,-128.2,4.65
83,-15.15,-2.75,-1.1,-0.6,7.15,0.5,1.4,-20.5,-20.95,2.45,-6.9,40.2,-1.35,-0.4,3.25,-1,2.4,27.5,-288,8.55
84,-67,-21.95,-4.55,-1.85,-15.6,-1.2,-7.6,-8.8,-42.45,-13,-10.7,-36.9,-2.15,-2.35,-9,-1,-5.5,-44.2,130.3,0.55
85,1.1,22.1,13.25,4.25,26.75,2,15.3,2.7,6.5,13.15,-1.85,1.9,2.25,3.15,-4.6,0.3,-1.45,25.4,-563.95,7.15
86,-107.95,-13.75,4.1,-0.05,3.6,0.4,-3.75,-0.25,-7.9,-5.1,3.85,-51.6,-6.85,0.8,-0.25,-0.1,-5.2,16.85,-560.65,-7.2
87,-60.5,-28.8,0.2,-7.4,-34.2,-2.8,-28.45,-35.65,-29.45,11.2,-16.45,-106.95,-4.95,-0.6,-6.15,-0.8,-3.8,-59.7,-418.85,4.45
88,-86.35,16.3,15.95,-1.35,-32.4,-0.65,11.05,2.65,23.55,1.85,0.1,-118.3,-3.4,1.3,0.05,2,6.25,54.3,-430.7,12.55
89,-6.45,7.05,-21,-0.9,-23.35,-0.5,-12.95,-9.95,-11.3,-3.75,-0.25,-270.6,-6.25,-0.9,-12.05,-0.4,0.15,35.95,-421.4,10.2
90,28.9,-3.75,-41.65,-4.1,0.05,-2.1,-11.15,0.6,-58.25,-6.5,-0.6,-15.7,-4.35,0.05,-3.45,-0.6,-2.15,-49.4,22.35,-10.5
91,52.45,18.6,-16.75,1.55,15.2,-0.1,-0.3,6.4,37.45,17.3,5.45,48.6,3.5,0.35,1.35,1.1,6.95,52.3,8.7,4.1
92,5.65,7.95,34.55,0.7,7.1,5.65,-3.5,5.7,19.4,7.05,0.05,6.35,1.75,-0.3,-0.7,1.35,2.85,11.55,256.05,3.35
93,6.55,1.65,2.2,1.4,14.05,-1.75,2.7,8.4,10.9,-4.45,1.25,-11.45,-2.25,-4.1,4.15,-2.05,-0.1,19.95,351.2,-18.45
94,-2.65,3.7,9.7,0.45,14.65,-0.2,-4.05,0.9,-5.45,-0.65,-7.75,-176.65,0.5,0.95,-2.85,-0.1,1.7,-19.75,-372.15,0.65
95,68.05,5.85,15.85,4.45,12.35,1.55,22.95,0.75,25,3.2,8.45,28.85,4.7,-1.7,5.15,0.4,2.8,58.4,389.45,17.4
96,63.5,37.8,-25.9,6.55,26.4,3.45,35.5,0.1,-11.35,5.5,4.6,24.05,0.55,4.5,7.65,0.15,8.15,36.9,94.75,2.5
97,15.1,9.35,-4,1.4,-6.6,-0.85,-24.35,5.5,-12.65,6.6,-1.65,-62.6,-5.05,0.15,-4.15,0.25,-3.2,-0.25,277.3,1.8
98,14.4,-36.85,4.1,-4.25,7.5,0.2,1.2,3.3,-6.55,-4.75,1.4,48.75,-0.35,-0.6,-5.25,-0.45,-5.1,25.3,150.3,3.4
99,18.45,-12.4,-26.25,1.35,32.85,-4.55,-6.85,0.4,-22.85,-11.6,-6.5,-83.05,0.9,1.6,-0.9,-0.35,-6.55,-14.1,-223.85,-5.15
100,9.05,-29.35,-30.6,-5.45,19.45,1.3,-3.2,10.45,-10.75,-13.85,-3.55,30.15,-1.75,-7.1,-9.95,-0.35,0.35,-22,-15.65,-18.8
101,-28.05,10.8,26.4,1.15,14.05,-2.65,-2.15,-3.5,-14.6,14.8,-11.95,61.25,1.45,1.4,-0.45,2.45,5,-13.4,-125.7,-0.75
102,126.35,29.55,-21.85,-1.1,-15.65,-3.2,-17.65,3.8,9.2,-7.35,-2.2,-6.2,-0.75,-2.15,-2.35,0.05,-5.4,-14.2,-213.8,2.2
103,-72.15,19.45,11.15,5.8,12.6,-1.5,-5.2,13.45,27.3,4,12.7,-18.05,1.25,-0.1,16.65,1.15,10,-10.55,236.75,10.45
104,79.3,10.2,31.2,5.2,7.45,0.65,1.55,-5.4,-8.2,6.85,5.65,26.8,2.55,0.2,7.75,1.4,4.3,42.2,242.9,7.35
105,8.75,29.55,31.3,6.8,13.75,0.7,15.3,23.3,-4.75,2.45,10,136.2,-1,-0.25,7.35,0.1,5.4,82.9,312.55,5.55
106,-16.95,-7.85,2.05,-0.35,20.75,0.55,-0.75,-10.65,34.35,3.5,-4.95,-86.2,1.65,0.25,4.3,0.45,4.1,-6.2,13.6,0.6
107,115.1,6.85,0.75,-0.55,-6.95,-3.6,-8.65,0.9,6.5,7.9,2.3,-3.15,1.1,2.25,1.65,-0.25,1.75,15.05,360.5,3.7
108,-27.2,30.65,25.3,10.25,41.15,-0.85,-3.95,0.8,-64.2,14.8,-1.75,-145.7,-1.4,-2.5,3.8,1.7,2.35,-26.65,11.25,-8.75
109,-32.5,-16.5,-58.05,-2.6,-4.95,-2.6,-4.35,-13.3,10.45,-15.75,1.85,-33,1.5,-0.2,-7.2,-2.2,-0.8,-19.2,-143.1,3.15
110,-41.6,-15.4,-18.8,-2.85,12.5,-1.95,14.45,-14.7,-61.25,-6.55,-0.5,-42.05,0.85,-2.3,-17.9,-0.15,-7.65,-17,-3.85,-9.4
111,-109.2,14.7,4.15,4.8,-33.1,0.05,9.2,-16.35,-3.6,5.2,1.95,53,-2.6,1.75,0.75,0.6,-4,37.25,282.6,3.3
112,-10.45,-5.1,-24.85,1.45,-10.2,1,1.15,3.3,-49.7,-3.5,1.75,-38.6,0.95,1.5,0.6,-0.15,-1.1,41.4,198.95,-1.7
113,40.25,-8,17.55,-5.35,-14.25,-1.1,-4.25,9.75,-20.15,7.75,2.1,-42.45,-2.05,-0.75,2.95,0.55,4.9,-9.8,32.9,-3.5
114,-128.75,20.45,46.5,-0.5,-48.85,1.75,21.25,5.25,6.85,-1.7,5.55,77.7,1.5,-0.5,2.35,0,3.6,63.1,107,5.3
115,94.8,-32.35,11.05,-3.85,69.45,3.3,-7,4.35,10.25,6,1.9,-4.75,2.8,0.4,3.4,-0.45,1.85,37.65,-60.2,8.85
116,99.25,4.65,20.95,0.6,-27,0.25,3.95,8.4,15.4,0.2,0.45,-325.25,2.05,-0.1,3.65,1.6,6.3,-29.75,27.75,5.9
117,194.85,25.35,-1.8,3.1,-25.8,-4.2,4.8,6,-11.65,18.85,0.4,-123.6,1.35,1.95,1.45,-2.45,0.3,32.5,41.15,-10.15
118,-338.25,8.3,-9.65,1.4,-33,0.95,-13.9,-17.7,-11.3,-5.3,9.15,-177.45,-2.55,-1.55,-3.3,-0.1,-5.55,-39.85,-15.05,-2.3
119,-126.65,32.9,-15.05,3.15,11.35,-0.15,-7.55,11.75,-8.65,11,3.5,32.15,1.6,0.45,2.75,-0.45,1.75,48.9,66.95,7.75
120,-81.1,-102,-69.95,-16.25,2.2,-1.25,-3,14.85,-43.6,-9.8,-12.9,22.65,-2.45,1.15,-5.15,-1.4,0.35,-15.1,-355.05,0.35
121,-128.8,27.8,-37.85,9.6,4.7,-6.05,-10.15,-20.5,-15.6,5.4,-13.15,-1.65,-1.55,0.5,-5.25,-0.55,-9.2,0.9,275.05,8.9
122,113.65,25.75,18.05,4.2,-8.3,2.6,23.5,17.4,10.05,2,16.95,120.6,-0.05,1,11.35,1.5,12.15,39.6,395.3,0.75
123,165.1,32.4,80.25,0.1,19.2,-7.2,3.95,-8.55,18.45,-1.15,7.45,8,2.35,-1.2,-1.5,0,-14.85,64.8,-567.15,-17.7
124,18.9,56.8,17.7,5.55,64.75,1.2,14.15,7.7,38.65,25.25,15.65,165.1,5.5,3.9,20.95,2.55,22.15,166.9,137.55,16.25
125,62.4,-16.65,40.65,-3.8,-54.15,2.5,-21.4,16.7,5.3,3.2,3.9,158.9,0,1.25,0.25,0.85,4.9,-70.7,-138.05,1.6
126,-98.25,13.1,0.3,-0.1,-25,-0.3,-2.15,1.65,5.95,0,-7.35,-28.05,3.3,-0.2,2.1,0.6,-0.55,12.6,152.45,0.45
127,5.45,7.7,-5.25,2.65,3.45,-0.25,25.6,4.05,-3.7,12,10.8,98,4.45,0.95,-1.7,-2.85,6.7,10.7,307.9,0.45
128,-12.75,-9.75,50.2,-0.45,-6.2,-3,-4.75,6.15,-24.95,8.35,5.15,-21.65,-1.65,0.7,5.65,1.1,-9.25,-58.9,-195.2,12.05
129,23.9,17.4,76.65,-2.85,-22.25,0.9,1.2,14.95,-13.6,-5.85,2.4,62.35,0.35,2.05,2.9,0.45,-11.35,32.4,135.2,6.35
130,-21.9,49.1,-5.65,2.7,35.75,0.8,16.75,-1.6,23.3,11,7.6,16.15,-0.55,-1.2,22.75,0.4,-3,-41.3,49.95,31.95
131,-5,35.15,20.95,5.8,17.55,-3.05,9,-13.7,9.9,-7.85,-3.65,67.05,1.3,-0.2,-7.55,-0.5,0.9,-22.2,150.1,-1.2
132,-37.95,-6.4,-29.1,-0.3,-26.85,0.05,16.7,2.35,-33.7,-20.8,-7.6,33.55,-3.1,0,-4.3,0.75,-2.75,-64.05,-39.1,8.05
133,-33.9,14.85,-25.45,7.45,-22,-0.35,-3.65,2.5,-5.55,-6.55,-2.95,78.5,-0.6,0.15,0.7,0,-5.4,-12.65,-45.35,-3.25
134,29.75,2.7,-1.1,0.5,9.85,3.7,4.4,12.85,31.35,1.05,-6.7,-12.05,4,0.8,-0.3,2.95,-3.3,-10.5,19.7,5.85
135,-46.25,8.7,-7.85,0.15,24.35,-2.15,-3.8,-16.75,12.55,-26,-2.55,-0.9,2,-0.7,-2.5,-1.15,0.25,-24.9,-78.15,-3.45
136,-44.6,-22.2,-15.5,0.45,29.6,3.85,11.35,16,50.25,1.95,1.75,-10.55,1.75,-0.3,7.75,0.25,-0.8,3.3,101.8,7.2
137,80.1,-21.6,-5.9,-7.4,-18.55,2.5,-12.05,9.55,1.3,-4.95,-2.2,40.95,0.1,-0.3,1.3,-0.15,1.6,11.8,-163.3,5.3
138,-53.85,-3.85,9.45,2.6,12,-1.6,-0.8,7.45,10.1,2.5,4.6,67.8,1.2,1.1,2.9,1.4,4.6,26.9,192.85,5.35
139,-99.85,10.6,-18.85,3.8,-2.75,0.9,-11.45,-2.35,5.4,4.3,1.55,-30.65,-0.8,0.85,-4.75,0.4,-0.35,3.35,-113.8,-8.4
140,2.35,1.1,14.95,0.8,0.65,2.55,14.5,0.6,-17,2.6,-5.25,-29.15,-4.3,2.2,9,-0.4,3.25,35.6,24.1,3.65
141,43.8,5.05,8.55,-2.6,10.65,-2.05,-8.8,4.75,-3.05,0.2,-0.65,156.2,4.35,1.3,6.2,1.15,11.4,34.4,115,6.1
142,35.1,-12.35,7.4,-0.25,12,-1.05,0.65,-6.85,14.55,-2.25,8.2,-112,-2.9,-0.1,-5.3,0.15,-34.55,2.2,-278.25,23.9
143,58.35,-6,-39.65,-0.05,-28.6,-0.4,-11.7,-2.45,-39.9,-3.8,4.05,29.85,-6.35,-0.35,-21.9,-0.7,3.35,-14.8,-61.95,-17.55
144,1.05,-29.65,-17.45,-1.7,12.6,-2.5,-30.95,-2.15,-15.3,1.05,-16.35,-14.8,3.35,0,-2.25,-2.8,-11.3,-15.3,77.65,-4
145,-5.35,-33.45,10.1,-4.6,14.4,-1.2,1.75,5.35,-28.6,-0.65,-14.4,4.15,-7.85,1.75,-3.55,1.8,-3.65,46.7,25,-2.15
146,79.95,-1.45,19.5,-0.1,10.5,-4.45,3.65,13.3,11.5,5.15,-1.4,-8.35,1.55,-2.35,-3,3.05,-2.35,-0.75,64.35,11.85
147,-3.75,22.75,-8.9,3.65,2.5,0.4,11.4,3.15,9.55,-2.45,1.15,-6.2,0.8,0.8,0.3,0.82,2.35,29.8,318.3,1.25
148,-10.4,-12.55,-8,-0.15,23.6,-1.5,-13.3,-3.65,-34.05,-15,1.35,-124.1,-3.8,-1.45,-1.5,-5.26,0.85,-21.75,-38.6,1.65
149,-75.7,-14.1,5.65,-0.3,-27.35,0.8,3.85,6.05,-1.3,7.15,-0.3,20.35,-0.35,1.85,7.75,-2.22,1.7,34,18,2.95
150,24.45,7.4,-12.75,1.4,-22.3,0.85,1.2,-6.75,5.65,-0.2,1.45,86.3,0.7,0.15,0.65,-7.41,4.65,27.45,181.5,8.8
151,93.85,-17.5,6.45,-4.65,-2.25,-1.9,-13.15,-1.9,2.4,-0.85,-3.25,39.95,-0.5,2.05,-1.1,-5.02,0.15,-36.45,-347.9,-13.7
152,11.6,17.35,27.35,1,19.3,0.25,0.6,1.4,-0.75,-4.1,5.2,48.65,-3.5,0.35,-0.7,1.66,0.15,-40.9,-23.7,-5.15
153,11.45,-13.55,-40.75,-1.05,-22.55,0.1,-2.75,3.7,-10.25,5.5,-3.1,34.7,-0.25,-1.6,1.55,-0.7,0.3,15.6,-25.4,4.65
154,-160,3.3,1.1,2.5,1.8,0.05,2.35,-2.6,3.15,-2.05,-3,-47.45,-1.05,1.55,1.65,-4.5,-1.95,18.75,6.85,7.8
155,0,-30.95,-25.85,-5.65,-3.05,-3.8,0.05,-12.45,-10.35,-4.6,-4.3,13.7,-1.2,-3,-9.75,-0.94,-5.8,-92.5,30.8,-10.25
156,20.45,1.35,-2,-0.2,23.85,-1.15,-16.8,-4.9,-13.3,-0.15,-1.8,-49,-0.2,0.15,1.6,0.03,1.45,-22.1,-134.5,-7.2
157,28.65,-8.75,5.85,0.55,8.85,-0.55,5.1,-2.05,-17.75,-6.5,-3.6,11.25,0.5,0,-1.85,0.06,-5.25,-53.9,113.6,2.05
158,86.75,18.85,-22.35,0.2,-18.65,1.5,-8.5,3.5,4.1,-6.65,3.6,32.8,-0.1,-1.5,-0.2,-0.66,1.9,-2.05,26.9,-4.05
159,-83.1,0.55,39.7,0.5,4.25,-0.05,1.95,8.6,7.7,3.35,1.9,-1.25,1.15,0.05,2.4,0.37,3.5,19.3,15.1,7
160,98.05,25.85,-19.5,3.35,1.05,4.2,9.6,12.45,12.25,5.2,-2.85,-51.45,0.9,2.45,4.05,-0.02,6.05,43.25,-50.9,8.55
161,71.05,8.45,1.25,-1.05,0.45,0.5,6.25,-17.4,6.3,-1.05,3.15,62.15,-0.2,1.7,-0.25,0.08,-0.5,3.4,-294.75,-7.35
162,-48.45,-40,-119.5,-1.95,-21.85,-1.65,9.05,-0.65,9.25,-8.3,-1,-97.4,0.35,-0.2,-3.25,-0.53,-3.9,-19.45,158.55,-11.8
163,-74.8,-15.1,-43.6,-4.45,-19.75,-2.35,-39.25,-18.1,-21.8,-4.35,-6.2,-148.35,-0.45,-4.5,-1.25,-0.38,-4.05,-87.25,-519,-29.4
164,17.55,0,62.8,-1.1,11.7,-0.4,10.1,16.15,6.8,3.95,1.2,19.15,-0.6,1.5,1,0.56,-0.95,52.25,722.35,6.55
165,15,6.8,-6,0.9,-13.4,2.25,8.55,4.2,20.6,1.15,1.7,-2.65,-1.45,3.05,1.6,0.2,0.75,39.1,140.75,-5.7
166,-272.9,-18.3,0.75,2.55,-3.7,3.6,13.3,-1.4,-33.45,-1.3,12.05,11.3,4.55,1.35,8.05,0.82,2.9,12.7,-96.95,-1.55
167,3.95,-10.5,32.5,-1,-37.25,-2.05,11.65,22.2,1.5,2.4,-0.8,-53.65,1.85,-0.25,-2.15,0.24,-0.35,99.05,341.25,13.6
168,-172.45,13.25,14.65,0.15,-5.25,2.95,8.45,14.4,5.65,13.15,7.3,-148.35,0.85,0.95,3.65,-0.15,2.8,3.8,-270.45,-1.15
169,-50.5,3.75,3.75,0.6,2.2,0.6,13.75,-2.05,2.35,13.05,-15.65,-5.2,0.35,0.7,0.25,0.45,5.4,-22.9,-1091.15,-3.5
170,-4.45,10,-23.75,-0.95,29.15,2.15,-11.75,12.2,6.35,-2.55,3.3,6.85,-1.15,3.5,-7.4,0.45,-0.8,-20.25,-46.2,5.95
171,-51.8,5.55,-36.85,2.65,8.95,-5.25,1.85,-4.7,17.15,-14.85,1.65,6.8,2.35,-5.65,-2,0.15,4.95,20.75,51.2,-1.85
172,-126.3,13.3,-3.5,-0.15,-7.9,-3.8,1.2,-18.75,-4.3,-0.55,-2.85,114.6,1.2,-0.4,-4.25,0.1,-22.9,-31.25,20.45,-0.25
173,125.5,11.3,20.45,0.85,8.9,-1.35,13.1,3,-6.95,-4.2,5.65,-0.9,-8.05,1.7,-1.05,0.4,-3.4,50.35,31.2,2.65
174,9.45,-18.9,-1.05,-4,-33.45,1.5,-13,10.6,-24.6,6.7,-1.75,125.9,-0.85,1.35,4.65,-0.55,3.4,-19.25,230.9,4.45
175,-21.3,1.55,-7.15,3.25,-52.25,0.2,6.75,-2.75,-7.55,-1.9,-0.05,-28.4,1.1,-2.9,2.7,-1.4,2.8,-50.1,134.75,-10.5
176,-32.8,59.65,-64.5,9.45,-10.55,0.9,3,1.05,2.95,-2.95,-1.85,-32.15,-0.85,-2.7,-2.85,0.05,1.05,-30.8,-402.55,0.9
177,-74.5,21.35,-49.25,0.5,-27.65,-1.6,8.95,5.4,4.3,0.65,3.2,-29.55,1.5,-0.75,-4.25,-0.3,-1.9,-2.45,296.15,-3.65
178,88.5,-19.4,14.55,1.05,-24.05,-0.85,-3.2,-17.45,-10.5,-0.45,-8.95,45.05,-0.75,-2.75,-1.95,-1.65,6.8,2.75,-76.2,-2.55
179,17.35,-18.85,-1.95,-4.6,-10.65,0.6,-22.6,4.95,23.95,4.15,10.3,-56.2,2.45,3,5,1.4,-5.65,54.05,456.85,10.7
180,82.8,4.9,-30.15,-0.65,11.05,-0.75,20.85,11.6,32.75,-8.45,0.2,66.2,-1.2,0,0.45,0.6,5.65,-54.8,303.7,0
181,-555.05,0.05,2.2,-1.3,4.05,-1.3,1.35,28.05,-1.55,6.7,3.1,55.45,-0.25,-0.3,-1,1.9,-26.5,36.65,519.2,3.75
182,-27.7,6.6,3.4,1.05,-6.05,3.45,18.8,48.95,-36.45,-3.9,-1,22.95,1,1.05,0.75,0.95,-3.05,-48.3,618.15,2.1
183,26.95,23.2,-21.55,3.15,-6.1,3.85,-24.3,-2.65,-19.2,4.45,-0.8,34.85,0.1,-1.65,-1.75,0.6,4.25,-9.85,-321.4,-8.75
184,35.1,0.95,3.7,2.6,17.8,2.75,-28.65,-6.05,0.2,-17.95,8.7,-132.9,3,2.35,6.9,-0.05,2.05,-26.85,9.8,19.2
185,-159.75,12.1,48.9,4,6.75,3.9,20.1,16.6,24.7,6.45,5.35,-97.65,1.25,0.85,2.55,0.3,6,49.1,102.35,18.4
186,-47.05,6.8,-1.4,2,9.9,-2.25,11,-9.2,3.3,6.45,-13.6,-188.8,1.2,2.9,1.4,1.05,1.2,10.75,88.75,8.6
187,-2.3,-4.7,9.8,-2.7,7.2,1.3,5.1,1.25,17.4,-9.9,4.9,-140.4,0.55,-1.65,3.45,0.45,-3.45,15.4,17.8,1.75
188,9.6,18.5,-41.05,3.2,4.75,1.5,-3.8,-27.25,4.65,3.65,-6.4,42.3,1.9,-0.35,2,-0.35,-5.75,2,30.75,-4.7
189,-122,-11.85,11.75,-1,1,4.45,6,-0.6,-13.1,-10.7,-0.7,-89.35,-0.15,0.35,-0.4,0.15,1.9,19.5,-12.35,-40.75
190,37.3,12.65,12.55,1.4,-7.3,-2.35,2.5,6.45,8.15,-38.75,7.95,-11.35,-2.3,2,0.95,-1.45,1.8,14.75,218.5,-4.85
191,49.75,-32.3,-36.2,-3.95,-2.4,-0.55,3.9,-7.05,-10.7,0.2,-23.75,-44.05,0.15,-0.05,-0.35,0.25,-1.6,14.85,21.55,-7.7
192,5.85,-2.3,-28.2,-3.05,-2,3.25,3.9,-10.95,8,-0.1,-3.4,-29.15,0.9,2.2,5.75,-0.1,-0.45,-10.7,-251.8,25.45
193,-109,20.05,-28.65,5.45,12.7,-2.7,11.6,-14.5,-2.2,-11.7,-1.3,16.7,-0.65,-1.3,-6.3,0.6,-1.55,-45.4,264.05,4.95
194,10.35,-25.9,15.85,0.65,20.15,-0.15,17.9,8.3,-45.35,-20.85,-0.3,90.3,9.8,-1.7,12.2,0.55,3.9,-18.65,74.75,-13.85
195,-49.9,2.5,17.2,-0.5,4.7,-0.05,-48.1,6.95,31.85,-1.95,-3.2,1.65,-4.15,-5,-8.55,0.7,-8.55,1,-95.1,-4.15
196,48.75,-13.45,24.2,-6.7,-4.3,0.7,7.8,3.3,39.85,10.45,-2.25,-10.2,-3.9,-1.5,-5.75,-1.25,0.45,-0.65,366.7,-23.65
197,-50.05,18.1,-3.7,3.55,4.5,1.45,-0.2,3.45,-7.85,4,0.4,14.8,1.6,2.85,0.25,0.35,-0.8,16.65,155.25,-12.3
198,68.25,7.9,5.2,2.55,7.95,-2.3,14.4,5.9,58.2,48.85,-1,115.55,0.55,-2.05,-0.7,0.25,1.25,31.85,234,4.4
